,Year,Month,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,China,Colombia,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Mexico,Netherlands,Russia,Spain,Singapore,UK,US,SCMP China,Mainland China,Sweden
149,1997,6.0,76.3167947703553,76.5117363088711,75.85237694,72.25654602050781,73.33613586425781,58.27440643310547,54.89530319343567,88.76644455,88.14984130859375,100.66197967529297,102.4160845,89.30517025,123.736424506082,155.1402130126953,91.56727766,48.312713623046875,161.4367218017578,99.67315659,155.92526245117188,95.4830093383789,,63.46031951904297,84.47803497314453,62.72386932373047,,91.41779813
150,1997,7.0,62.68392521534955,59.72853058726801,63.64601211,42.38841247558594,44.03639602661133,98.56800079345703,37.27458928882599,75.78241398,82.05876159667969,69.24737548828125,82.23587553,76.36328495,69.3548650294344,75.07657623291016,92.26633903,41.88299560546875,99.96890258789062,76.61414867,74.80919647216797,69.27104187011719,,54.95415115356445,76.7061996459961,42.59028244018555,,118.8774852
151,1997,8.0,61.886295932014555,56.911471889763995,79.09658222,38.200408935546875,61.286128997802734,100.57024383544922,23.740481915988923,86.53643035,32.739986419677734,118.19355773925781,89.30325216,91.43319082,25.0300610392088,106.58140563964844,110.8091019,50.17143249511719,125.02439880371094,90.78022259,20.71302032470703,61.162723541259766,,32.10917663574219,58.91501998901367,27.126089096069336,,85.83911712
152,1997,9.0,66.20551314049571,62.75755902355701,77.53799289,72.29671478271484,55.584564208984375,73.98316955566406,62.01830094360352,84.11076016,66.5167465209961,64.0072021484375,88.28062102,101.8502997,44.3683834123708,107.7008056640625,134.1706722,56.847137451171875,108.4222640991211,92.90537536,20.92938232421875,65.68753051757812,,74.38127899169922,54.414302825927734,70.8626708984375,,100.6375593
153,1997,10.0,78.96985615247722,74.50468657271534,90.62510349,38.866310119628906,68.98654174804688,98.36811828613281,72.77875371391296,86.93821451,59.296329498291016,72.82929229736328,86.94073774,104.004614,83.596021702309,114.75605773925781,127.1475538,105.40327453613281,117.74491119384766,100.8700514,28.42041778564453,64.6165542602539,,89.02506256103516,92.92955780029297,83.15766143798828,,101.3017651
154,1997,11.0,92.39339090602074,86.22885795169144,137.1705334,123.92131805419922,83.78520965576172,100.29460144042969,60.436900079727174,108.9634059,79.60984802246094,68.6880874633789,98.00193335,159.9137374,24.487747857767,80.10123443603516,212.7221015,91.96852111816406,136.4918212890625,124.296227,50.00764083862305,48.63287353515625,,68.78263854980469,85.98280334472656,69.05574798583984,,106.0545915
155,1997,12.0,103.14194773130495,92.8108569759538,167.1848248,127.45602416992188,85.2606430053711,194.4972381591797,18.136097932777407,121.2615435,62.68272018432617,88.88282012939453,104.703733,181.3108247,92.2823835664903,92.25220489501953,237.0479248,150.5464630126953,178.80075073242188,144.6142197,22.717002868652344,57.48043441772461,,50.97835922241211,103.69952392578125,20.722469329833984,,97.0392339
156,1998,1.0,95.07112410383766,90.4269974180893,90.12360382080078,91.31593322753906,119.92241668701172,156.5882110595703,68.00736836402893,107.8092377,51.94140625,49.25667953491211,80.95994084115888,168.6197177,112.733546350724,78.9984130859375,214.0740977,85.98440551757812,121.22560119628906,131.6425379,61.169456481933594,58.238250732421875,,70.36618041992188,107.9537582397461,77.7058334350586,,118.109067
157,1998,2.0,83.83997283005611,80.13998732288286,109.5289077758789,53.304012298583984,119.86055755615234,159.11587524414062,86.36794940689087,96.32119126,55.6411247253418,32.46657180786133,83.90097433824751,134.3110243,67.5827570489325,84.05859375,171.3603501,62.05884552001953,131.54298400878906,111.9831155,29.654260635375977,41.429500579833984,,69.35782623291016,101.14946746826172,98.68479919433594,,99.81307438
158,1998,3.0,84.7583886430189,79.31636371519272,62.57069778442383,53.72603988647461,88.21996307373047,116.58106231689453,56.818388190307616,112.852007,32.82840347290039,79.80081176757812,67.86052651745425,143.3553456,63.1129271767853,125.53820037841797,193.0306156,41.5384521484375,231.2356719970703,123.790111,47.479610443115234,59.954837799072266,,87.0931625366211,83.34761810302734,64.92120361328125,,95.30582681
159,1998,4.0,76.59474571057682,69.75232782078058,101.89014434814453,37.662681579589844,79.16266632080078,88.54354095458984,17.013498760185243,88.67499838,100.1266860961914,42.08200454711914,47.0175816027078,148.8349669,84.7547619313298,105.60758209228516,184.7215506,49.49909210205078,163.48179626464844,120.7593774,29.508682250976562,55.191890716552734,,57.05706787109375,74.45728302001953,19.439777374267578,,108.5122798
160,1998,5.0,82.95826505865574,76.0491557336554,113.75955200195312,43.40617752075195,107.92609405517578,82.45681762695312,36.58663380718232,107.9574262,59.02740478515625,103.61316680908203,60.13514150879342,137.8712241,38.7702195350504,82.74916076660156,183.6929195,50.572608947753906,197.58416748046875,112.4555071,34.8055534362793,70.71239471435547,,82.92330169677734,80.12715148925781,41.80421829223633,,103.0714915
161,1998,6.0,81.78394953304232,76.9501759270711,103.75142669677734,92.3095474243164,102.99039459228516,131.42332458496094,59.77421768577576,115.4453828,52.636962890625,73.61322784423828,85.35442508033721,126.3357024,65.4187771434249,65.63902282714844,184.3354493,63.47054672241211,216.0543212890625,103.7907379,37.61526107788086,62.38287353515625,,75.54866790771484,80.88773345947266,68.2985610961914,,98.40231469
162,1998,7.0,98.41617717635894,93.1939837612376,132.8765411376953,40.217002868652344,112.55695343017578,139.09425354003906,87.90062696273804,121.0129535,52.46162033081055,103.7340087890625,92.8336028203665,158.8401238,63.2695349365292,83.75286865234375,216.9625668,54.49784851074219,232.26490783691406,123.96094,69.81322479248047,60.37621307373047,,102.52676391601562,101.41851806640625,100.43605041503906,,115.3926953
163,1998,8.0,111.7177094040437,104.05801456494748,204.9008331298828,114.55647277832031,168.67477416992188,164.70889282226562,33.45448696598053,136.5954557,26.054698944091797,87.88340759277344,132.2756937363234,187.1500248,49.0546434634293,142.4458465576172,231.1234851,88.1875228881836,258.4811096191406,162.5206363,59.357330322265625,72.3735122680664,,56.53371810913086,130.467041015625,38.225399017333984,,144.2645044
164,1998,9.0,138.36066085608147,135.00813438268065,169.60922241210938,170.30081176757812,142.7344207763672,248.48582458496094,65.05260721572876,161.552947,95.31884765625,155.4571990966797,136.54919613184813,163.2897235,135.467126657216,243.88623046875,190.6844052,140.45413208007812,428.160888671875,173.3650856,239.3199005126953,89.86443328857422,,120.30371856689453,169.0372772216797,74.32969665527344,,142.2921204
165,1998,10.0,114.62848304614414,108.6038777178729,101.41120910644531,71.36449432373047,195.25143432617188,145.47775268554688,112.12819005340576,128.3741395,59.140830993652344,77.70742797851562,149.63141247930122,155.0008943,41.9258461250679,109.75393676757812,199.6225659,118.56822204589844,235.4998321533203,135.5902821,37.66239547729492,74.4038314819336,,134.3556671142578,145.0232391357422,128.11868286132812,,123.6959908
166,1998,11.0,93.52565535750155,85.76403632794927,90.0553207397461,110.05086517333984,152.68307495117188,94.46794891357422,44.73605945331573,123.3571433,62.611572265625,127.06005859375,88.83730476157615,97.94009225,106.431671088882,112.45783996582031,131.3237373,89.15898895263672,241.9322052001953,106.5209227,22.180511474609375,59.79582977294922,,125.89459991455078,113.50474548339844,51.11582565307617,,99.21585128
167,1998,12.0,88.22100433409827,84.4939493215456,52.150936126708984,98.40010833740234,112.93669128417969,154.26370239257812,60.97345741333008,120.8369653,66.05536651611328,127.40773010253906,86.57640564619227,95.34296954,70.2104377668831,104.41275024414062,125.9638465,94.91594696044922,262.0566101074219,100.8822496,88.52604675292969,64.24646759033203,,56.467750549316406,110.89498138427734,69.6688232421875,,94.42723528
168,1999,1.0,93.4088475655474,92.04984926946092,46.968048095703125,189.15858459472656,101.68860626220703,154.73602294921875,108.23444522483825,129.3506054,83.07643127441406,111.26028442382812,57.91408932372214,78.75651011,46.1762877674332,106.93924713134766,116.496133,81.9273910522461,250.44802856445312,95.20870881,73.6116714477539,53.543121337890625,,71.1109848022461,123.32284545898438,123.6696548461914,,103.7335108
169,1999,2.0,78.20400620961487,76.02926377755558,65.43460083007812,128.01707458496094,67.5676498413086,129.0247039794922,86.0522261100769,104.8633504,42.25163269042969,104.85598754882812,85.64400754420966,85.18131765,89.8151487527608,72.18669891357422,119.1335237,59.31647491455078,118.9597396850586,85.92439282,60.109188079833984,47.74864196777344,,64.79442596435547,94.99628448486328,98.32405090332031,,97.73988163
170,1999,3.0,63.040840453601696,60.12929817402554,44.95653533935547,75.83777618408203,30.097057342529297,111.19105529785156,72.00899622505189,83.13500501,49.747520446777344,65.63091278076172,81.53706234984294,80.23341303,20.5453672560282,107.49728393554688,108.0859738,39.12401580810547,103.17930603027344,84.04598844,18.03997039794922,44.43592071533203,,65.50212860107422,67.02757263183594,82.27812957763672,,89.86271654
171,1999,4.0,61.582020637359534,56.326840915188406,49.88933563232422,65.80963897705078,45.12118148803711,108.007568359375,14.49842590461731,90.10295859,55.28369140625,95.32920837402344,108.13874537812843,71.45883464,58.7124034710815,64.25144958496094,100.1440425,52.506935119628906,146.26162719726562,74.12895126,56.742469787597656,59.074913024902344,,59.44794845581055,69.78789520263672,16.56603240966797,,87.56561255
172,1999,5.0,69.16884211830762,69.95036432978196,104.09025573730469,52.723793029785156,57.52396011352539,114.59439086914062,101.55651422767639,90.07110117,24.785112380981445,87.84143829345703,117.58531964336339,97.98252337,39.2210776487021,76.10186767578125,131.3903969,60.59603500366211,98.19577026367188,83.66628173,106.0126724243164,64.06314086914062,,60.37749481201172,64.77645874023438,116.03939056396484,,90.97799456
173,1999,6.0,69.6863616340707,68.81006208046546,57.53025436401367,71.0073471069336,67.04100036621094,165.13458251953125,88.85148265090943,97.25871478,32.23488235473633,131.9817352294922,112.04975316206281,77.11493958,41.9093073297522,101.81966400146484,100.418099,33.701847076416016,138.15170288085938,82.47767337,61.29420852661133,58.63823699951172,,49.61610794067383,74.92562866210938,101.52250671386719,,107.9751329
174,1999,7.0,69.67100795223887,68.48531328633725,45.38542556762695,80.2437744140625,65.48011016845703,92.84342193603516,58.55826500221253,92.61113808,20.791728973388672,102.22409057617188,82.17018044100048,80.5410359,81.122530557161,122.38406372070312,92.66480752,57.671199798583984,119.38518524169922,91.81900644,95.1697006225586,52.73054504394531,,48.86079406738281,86.52993774414062,66.9092025756836,,132.2880234
175,1999,8.0,59.64750851442654,58.349248468871615,39.492881774902344,35.25665283203125,30.96128273010254,89.27078247070312,34.8332824666214,94.84286351,11.287311553955078,118.17872619628906,87.84252017003607,58.55870964,70.1795182743071,53.9514045715332,84.22879274,29.66118621826172,170.2494659423828,64.48821893,152.34043884277344,57.32954406738281,,43.78325271606445,77.02532958984375,39.80082321166992,,100.3786411
176,1999,9.0,64.41139774049246,61.52201468286331,74.7808609008789,62.94440460205078,62.314369201660156,149.79025268554688,89.53414981407165,109.0384922,28.035703659057617,106.54348754882812,96.36029694269962,45.0313182,19.9943717099693,60.67523956298828,90.54745588,52.50417709350586,250.08889770507812,59.25353733,18.92606544494629,53.41936111450195,,55.62635040283203,77.49834442138672,102.30252838134766,,92.13588282
177,1999,10.0,63.105383846089246,63.60757588834687,64.87451171875,96.94046020507812,44.70094680786133,95.46336364746094,68.50654690109253,98.42978694,27.94557762145996,104.13790130615234,81.41807645310186,63.18034399,97.2449373738416,79.26862335205078,95.14731732,75.13545989990234,154.56625366210938,70.12336446,109.19017028808594,61.06389617919922,,60.056705474853516,65.33708190917969,78.27619934082031,,91.34620242
178,1999,11.0,65.58635263785473,61.671382790243435,54.523921966552734,52.28419876098633,51.08799362182617,127.06696319580078,54.27662668704987,89.73476347,49.83722686767578,139.8860626220703,58.11319962091013,66.81366752,58.2509882560113,84.96528625488281,85.03687274,48.58271026611328,125.08417510986328,75.36338655,29.150915145874023,71.71940612792969,,43.948875427246094,76.31718444824219,62.016963958740234,,85.92704023
179,1999,12.0,58.11217859478002,53.63424793770279,36.85750198364258,49.519832611083984,60.986454010009766,98.3320541381836,32.37659144519806,86.24159781,33.2702751159668,52.08928680419922,70.03123719584467,66.03072506,110.322008391404,84.88604736328125,88.08929441,22.427446365356445,160.1713104248047,76.80699309,31.09632110595703,67.7480239868164,,25.340951919555664,79.32242584228516,36.9937858581543,,86.67847251
180,2000,1.0,61.438848079450075,59.40551202545258,69.78865051269531,54.60319900512695,46.92810821533203,104.18382263183594,39.1803553800381,115.56691568474244,18.451335906982422,73.23399353027344,83.62772728589735,55.47412224,69.7800289529865,50.616798400878906,79.70091436,55.09235382080078,161.02012634277344,65.22063937,117.12623596191406,71.13256072998047,,30.08247184753418,88.98869323730469,44.00444030761719,58.98450388,94.84992255
181,2000,2.0,56.60858768622364,50.80957822501738,63.003318786621094,41.26398468017578,45.722835540771484,76.43724822998047,8.345902547578241,96.30497490658672,33.22513961791992,97.3584213256836,72.91782749372636,58.04263366,43.4075971730018,78.89508056640625,78.23764453,33.02025604248047,157.84092712402344,71.6520502,27.027511596679688,81.57621002197266,,36.62590026855469,73.36519622802734,9.0667085647583,15.91917893,80.97971805
182,2000,3.0,59.38181063122569,55.74805494365413,52.300411224365234,73.60725402832031,39.32266616821289,78.59699249267578,40.17857863584906,90.83786183598728,42.40266418457031,96.09150695800781,74.48791966705069,63.43669293,94.2429646774789,83.25487518310547,81.18194863,33.10464096069336,90.80582427978516,74.00160701,27.272769927978516,60.32976150512695,,45.163814544677734,73.29862213134766,44.39913558959961,46.51684733,80.28338222
183,2000,4.0,62.2070319831206,58.42955826152371,73.93997192382812,96.34906005859375,53.17446517944336,63.728729248046875,31.78853680017086,180.23400794661757,16.59283447265625,69.44795227050781,90.26221439499744,78.92112261,60.0339578532239,97.98117065429688,101.7281822,74.56822967529297,93.594482421875,86.18901592,25.90913200378418,75.02301788330078,,42.742435455322266,70.59974670410156,35.44141387939453,28.30297269,79.57239536
184,2000,5.0,84.32339759787402,80.96213402393809,104.06249237060547,189.96852111816406,54.20769119262695,120.89192199707031,61.907254060905956,236.34766319097733,55.37305450439453,135.28713989257812,84.30068971386717,59.61799305,72.7173813011102,61.06956481933594,89.72778242,126.79806518554688,136.35006713867188,78.56718217,42.9760627746582,61.139522552490234,,53.87834167480469,118.1432113647461,71.13580322265625,31.42203087,78.59933178
185,2000,6.0,85.98753011789302,79.82317192582744,99.22075653076172,106.87265014648438,45.04951095581055,156.83111572265625,34.94704086389462,134.00844478337157,35.070289611816406,58.29011535644531,61.09165767035727,110.3440655,57.9175508345931,71.40203094482422,156.6259254,115.86445617675781,216.03892517089844,102.7409202,115.94142150878906,83.65487670898438,,51.1505012512207,109.584228515625,36.85697555541992,43.22094891,78.81714765
186,2000,7.0,62.915108018696635,56.00153832357168,70.96083068847656,54.11724853515625,40.84016418457031,112.73431396484375,20.493927142847504,104.02292759245053,40.53876495361328,75.23576354980469,38.666159056990665,71.49956038,41.3264977461527,60.31278991699219,96.04962103,58.343441009521484,125.404296875,76.95698518,15.776689529418945,70.6817626953125,,30.86351203918457,86.65835571289062,18.607404708862305,42.66123811,81.51877844
187,2000,8.0,52.130842073232,49.35228779093861,62.675010681152344,99.4903335571289,55.05390930175781,90.83744049072266,25.757085269431016,111.07658316319404,23.923030853271484,76.06292724609375,59.85161072904827,60.11516998,45.7094090915013,74.9642333984375,81.28392363,44.88225555419922,89.63743591308594,70.34138966,28.982250213623047,55.15481948852539,,29.027023315429688,58.90645980834961,27.140865325927734,27.39628704,66.88322852
188,2000,9.0,59.11586282248499,59.96208353038587,45.120365142822266,103.9327392578125,45.26046371459961,200.5690460205078,51.20724346607646,81.00942404998473,40.68970489501953,68.36932373046875,77.43680753001235,50.60597947,38.9836140100622,85.74362182617188,65.06549065,121.42422485351562,89.9356460571289,67.00832579,101.02384185791016,67.9865951538086,,57.47051239013672,73.55099487304688,58.010047912597656,31.49993892,70.38968024
189,2000,10.0,66.70646260616047,65.11387915156722,50.56819152832031,113.8622817993164,58.573081970214844,117.72491455078125,63.09601801908284,116.34328948215827,52.01387023925781,84.14409637451172,84.78853006252844,56.09634433,60.0565822956031,80.52892303466797,75.41386682,66.01675415039062,117.68753051757812,72.42571181,53.26467514038086,73.01713562011719,,47.630794525146484,89.9134521484375,70.60662841796875,42.28805325,68.2013042
190,2000,11.0,105.80097070959067,100.55227346733807,101.78375244140625,73.12444305419922,90.43128204345703,183.35154724121094,111.06036333560695,95.9551262386163,50.24769592285156,91.13114166259766,94.12256232213805,85.81940815,56.500670491538,134.05470275878906,96.92391786,232.6700897216797,172.75148010253906,107.6440281,55.502479553222656,77.7929916381836,,84.58302307128906,166.18405151367188,140.3679656982422,10.11133275,66.61735967
191,2000,12.0,99.93035830726187,95.6929597062499,73.78341674804688,85.99126434326172,65.83184814453125,136.3629150390625,96.9527073936314,104.90489524420764,42.71173095703125,91.88847351074219,54.06617887745917,108.7137892,71.8728790715449,129.79676818847656,117.2903954,140.28160095214844,95.66204833984375,116.4380222,85.66629791259766,73.60151672363281,,64.9144058227539,149.44851684570312,112.6115951538086,48.47464547,67.80475208
192,2001,1.0,97.39589732562328,91.72843831245487,98.79737091064453,81.49234771728516,99.13819122314453,171.4759521484375,86.1868934485028,114.89612927529535,35.25222396850586,109.3314208984375,76.94478576052519,98.63516525,42.6367388706419,76.6553726196289,123.7895133,122.68970489501953,161.43063354492188,101.3197412,72.2900619506836,92.20374298095703,,60.04069519042969,142.61412048339844,97.32544708251953,52.62861578,79.88509915
193,2001,2.0,97.50480246038279,91.40515156665167,127.34339141845703,96.22920227050781,77.28691101074219,131.51223754882812,59.12917672021126,82.17096032073985,40.80908966064453,134.36819458007812,55.31701394153419,128.8942538,66.0354878779169,88.95004272460938,151.1601111,90.7386474609375,92.3622817993164,117.9629268,82.5999755859375,78.52770233154297,,61.49485778808594,128.62564086914062,65.1502456665039,40.72209758,67.59015563
194,2001,3.0,109.85816922334973,102.80361482879516,110.61241912841797,70.21607971191406,128.2831268310547,189.83665466308594,100.66145174683908,94.75940704364433,53.73912048339844,180.8304443359375,90.99429123569864,144.7410318,37.8651319899927,64.78539276123047,174.5971071,84.36918640136719,93.74990844726562,120.4153224,48.358154296875,84.30769348144531,,88.12577056884766,137.37417602539062,114.62845611572266,58.16461627,77.50194489
195,2001,4.0,107.04931795126149,99.19128474029606,74.36810302734375,112.87908172607422,108.59222412109375,167.48789978027344,86.00372488367665,133.30408322163976,48.07551956176758,92.08271789550781,99.2528493442088,129.6937437,41.9258461250679,104.39131164550781,158.0332443,105.83856964111328,113.5833969116211,124.0727311,36.21035385131836,79.38745880126953,,100.30787658691406,148.7580108642578,107.18360137939453,26.10220578,76.0885934
196,2001,5.0,82.25802358295849,77.61678618248762,96.98880004882812,61.965476989746094,106.47535705566406,144.0738067626953,77.75479698321828,105.88441228291605,50.067562103271484,73.97757720947266,80.91922507214947,79.837689,53.6385530533096,73.36490631103516,102.4501175,93.24161529541016,153.3451690673828,85.48857637,58.21712875366211,73.22576141357422,,67.84626770019531,117.4362564086914,95.76116943359375,27.74165868,63.28309659
197,2001,6.0,71.47266851042329,66.94556880194632,61.67249298095703,81.89142608642578,50.3675651550293,109.99632263183594,52.28022312887268,85.1726254614569,40.91661071777344,69.78983306884766,96.25257499946487,82.13977866,81.339913163688,102.68873596191406,100.5163278,75.57197570800781,86.54521942138672,90.64354907,26.456506729125977,75.02311706542969,,68.24092864990234,93.46123504638672,54.47955322265625,41.25226474,76.74990235
198,2001,7.0,96.64708829801408,91.42375210119292,58.3167839050293,121.69317626953125,83.31136322021484,146.5717315673828,93.74231992686039,128.06914026202415,74.39383697509766,106.67740631103516,102.89890777291578,119.922818,64.7871292291424,108.88249206542969,147.2269632,113.56025695800781,88.25765228271484,114.1321822,12.398759841918945,81.68202209472656,,84.65528869628906,120.29459381103516,118.17539978027344,30.33482603,93.47947936
199,2001,8.0,81.99796847234175,80.61581622446442,85.85343170166016,146.82933044433594,73.9986801147461,119.78109741210938,105.53861201368386,110.46029235825128,39.037044525146484,88.27507019042969,90.71564562803724,85.82480532,43.3854391346287,68.85107421875,127.8119823,159.74147033691406,105.16072845458984,84.99185251,35.793479919433594,64.99209594726562,,81.41273498535156,95.39997100830078,131.47923278808594,38.78087531,80.20389507
200,2001,9.0,173.7616549438573,163.10353419570822,216.1671142578125,136.9972686767578,194.6782989501953,206.21600341796875,155.9387664408764,149.01275519707542,133.8002471923828,248.30523681640625,151.0089141666502,125.8530036,46.9258366081811,201.73867797851562,126.2390302,183.4622039794922,333.24822998046875,159.2860052,104.17536926269531,104.69319152832031,,156.55780029296875,272.7644958496094,202.87771606445312,43.49153501,100.5389728
201,2001,10.0,164.6875147183511,159.15149976241804,271.17578125,145.02423095703125,215.94151306152344,171.25750732421875,221.96272097697965,159.19123977621993,142.71621704101562,276.72369384765625,125.76059468214531,98.1890533,60.8418979178707,180.49075317382812,103.6384794,168.93443298339844,328.6723327636719,133.2993286,55.45127868652344,115.58332824707031,,123.40408325195312,247.29428100585938,297.2353515625,51.09976936,99.16783943
202,2001,11.0,122.09718058989336,116.75762974459082,145.5535888671875,88.78569030761719,183.88478088378906,116.38851165771484,108.30449142967512,130.0642608892447,77.61002349853516,177.75169372558594,91.54487058547194,109.3491808,102.350765010522,190.29061889648438,101.6813239,122.699462890625,198.32179260253906,132.9021321,89.90690612792969,99.74468994140625,,127.88529205322266,172.48883056640625,128.78350830078125,53.28476419,76.80017821
203,2001,12.0,104.50767863001106,100.08029784685606,104.72542572021484,133.19180297851562,119.7171630859375,132.9725341796875,116.64394665830852,110.69568584578175,53.65439987182617,108.11981201171875,71.94116090132601,89.6696642,181.673545515196,117.2711410522461,118.3211322,111.50533294677734,231.9838409423828,106.1432092,55.70823669433594,86.3111572265625,,76.56446075439453,149.7089385986328,136.84719848632812,60.70131235,83.50425401
204,2002,1.0,103.72175999490247,101.68048060108465,41.12508773803711,97.4701919555664,122.81771087646484,165.99807739257812,132.29508212684277,127.63366559652734,82.9891357421875,95.47948455810547,70.01453796097269,98.84045272,141.464838989244,117.54277801513672,121.4661515,136.2150115966797,225.66810607910156,107.1250817,83.79533386230469,84.94688415527344,,56.767967224121094,148.44973754882812,159.89443969726562,62.38264445,97.76842489
205,2002,2.0,87.08480152569373,85.12899215036558,69.98468780517578,78.3807373046875,84.7372055053711,137.37547302246094,124.38476203924498,108.93333640773484,56.49703598022461,86.47942352294922,93.43654062868532,111.6353002,69.2794874997861,113.07115173339844,142.8453086,59.017024993896484,119.25466918945312,104.7952996,13.269135475158691,79.2163314819336,,67.61251831054688,104.60943603515625,163.70115661621094,40.89060422,85.42672969
206,2002,3.0,76.27726988882735,75.96487944092392,60.02261734008789,100.64716339111328,89.63251495361328,85.52095794677734,115.19313398978687,84.86669248176601,96.01067352294922,73.08976745605469,91.49972183353765,74.05912568,85.1965469774835,79.44410705566406,96.54624873,62.52892303466797,109.82916259765625,78.18390371,36.32706832885742,67.93903350830078,,60.039634704589844,97.51299285888672,140.20535278320312,54.13427806,80.874681
207,2002,4.0,81.52374252092731,80.75716960145489,53.52865982055664,100.32747650146484,82.18274688720703,123.85370635986328,96.55260929639246,104.26639096079948,100.06085205078125,106.9627914428711,118.47126887641772,77.43182695,63.8462103851694,106.71124267578125,87.73750308,75.5360107421875,107.71404266357422,87.39249252,68.06281280517578,68.64781188964844,,67.45938110351562,106.1646499633789,117.48548126220703,45.87688992,85.05694075
208,2002,5.0,76.97160780235222,73.22486498337598,55.374961853027344,139.57948303222656,70.72486114501953,119.98966217041016,45.31531372500956,112.69362699725079,102.2084732055664,80.4445571899414,89.89459133177625,84.24464372,122.220413092806,121.63528442382812,95.26177174,104.50341796875,110.9115982055664,98.30091806,22.090843200683594,74.11170959472656,,57.54758071899414,98.64002990722656,33.760589599609375,46.98545817,84.62329368
209,2002,6.0,91.82666648883948,91.34639203485015,71.87313842773438,163.80960083007812,92.48936462402344,170.1600341796875,87.30466839443181,91.02621433085667,113.78112030029297,120.43537902832031,109.76497667534291,95.86910134,121.264803197035,158.26321411132812,103.1985105,79.95369720458984,113.86771392822266,109.7033739,75.04267883300781,83.24555969238281,,84.52009582519531,111.14994812011719,116.77750396728516,30.36735404,83.77785442
210,2002,7.0,97.24199304250507,91.77522388741788,98.97004699707031,107.62496948242188,94.11072540283203,168.8394317626953,83.00174296466798,127.18613635878884,129.776611328125,124.33026123046875,106.32855809326075,84.16095035,46.0412108693053,117.70549774169922,95.29501711,70.11953735351562,184.6908416748047,100.9273326,41.62685775756836,75.79901885986328,,77.99050903320312,139.6611328125,88.06827545166016,54.34513958,95.44371742
211,2002,8.0,103.75509433294593,100.84952883237884,105.57748413085938,172.3941192626953,120.20204162597656,133.8253631591797,108.23679109695502,147.8536143438817,132.48049926757812,107.22740173339844,110.54285048505558,97.92437863,113.979287716899,161.01406860351562,117.1496152,88.36773681640625,215.44583129882812,115.8789398,33.1484489440918,75.36015319824219,,81.16082763671875,136.1190643310547,140.53097534179688,44.13366267,96.60983708
212,2002,9.0,118.91098531525051,117.3664106311897,120.23759460449219,154.32513427734375,119.03201293945312,181.0645294189453,142.58053528299934,117.41643913117188,192.17466735839844,115.53994750976562,145.18637158686914,114.5068404,115.604019674561,203.66310119628906,121.9469047,136.93740844726562,208.54937744140625,130.0372179,62.548583984375,89.83153533935547,,114.33851623535156,149.8481903076172,188.888671875,55.47708073,88.47225648
213,2002,10.0,113.59801156793124,113.71442114479332,100.88172912597656,128.6572723388672,167.8321990966797,164.3026123046875,119.24438426288124,162.34400060475724,160.02906799316406,96.34648895263672,117.56154692393224,137.4953634,108.231554687166,153.39405822753906,151.9649299,195.0533905029297,177.29066467285156,129.1704481,118.1590347290039,122.80564880371094,,114.01021575927734,128.97361755371094,147.99453735351562,56.66385825,94.40570203
214,2002,11.0,118.4760281620699,112.69570018608064,129.51394653320312,112.78749084472656,137.45602416992188,118.53156280517578,99.45217696717168,82.9251038133917,143.57958984375,103.2367935180664,103.62101582483099,111.9983378,109.278023123763,156.21795654296875,119.5366767,142.3193359375,178.85691833496094,124.2529729,98.44282531738281,97.2940444946289,,167.06781005859375,162.22140502929688,109.75909423828125,59.87563908,81.64803647
215,2002,12.0,115.42073425417871,109.83349543346924,103.22026824951172,128.03456115722656,94.86824035644531,121.16989135742188,106.12392134681059,95.32292322255294,108.72428131103516,128.241455078125,113.38892009731401,96.4459131,107.448894139997,133.9278106689453,111.763854,162.25584411621094,168.95692443847656,114.2645153,79.5997543334961,105.23175048828125,,166.5131378173828,160.4113311767578,85.2096939086914,91.01698588,80.23159979
216,2003,1.0,123.70104948919591,112.64533389685603,123.80208587646484,88.15092468261719,162.8467559814453,133.4673614501953,92.77050601082794,130.27815782649327,196.79139709472656,84.1283187866211,113.98894562193918,49.281837463378906,172.108460672635,126.10830688476562,100.9412992,224.40335083007812,369.9570007324219,100.641725,68.20256042480469,94.36880493164062,123.22335240400487,194.3283233642578,185.59161376953125,141.76565551757812,46.17538027,91.33283034
217,2003,2.0,131.32106102749947,119.96961493028944,226.22442626953125,120.28104400634766,175.13613891601562,144.0764923095703,57.40008112554142,132.62794540085926,210.7056884765625,230.90956115722656,142.32097088565956,69.26013946533203,164.622171237732,125.58943176269531,99.84433756,298.8014831542969,364.0762634277344,101.8721525,108.11004638671875,115.29499053955078,132.99729587512346,220.1610870361328,161.759765625,88.5965347290039,27.99059579,102.7573417
218,2003,3.0,163.17175145233776,151.86350108560362,230.92506408691406,133.688720703125,195.8724365234375,184.38035583496094,128.23458705912827,133.3323481088278,227.44422912597656,230.06301879882812,179.12492867957877,113.4190673828125,90.5230325537731,142.61328125,128.4231243,319.0037841796875,428.7254333496094,96.98466054473163,87.96466064453125,99.81537628173828,167.4715732424502,273.1854248046875,224.64720153808594,184.7860107421875,71.17307215,111.3861972
