Date,IMOEX.ME,XU100.IS,^BSESN,^BVSP,^JKSE,^MXX
2014-07-15,1475.77001953125,,25228.650390625,55974.0,5070.67041015625,43960.4296875
2014-07-16,1474.719970703125,82270.5,25549.720703125,55717.0,5113.7783203125,44009.23046875
2014-07-17,1440.6300048828125,,25561.16015625,55638.0,5071.0517578125,43920.76171875
2014-07-18,1422.530029296875,82314.5,25641.560546875,57013.0,5086.86328125,44278.8984375
2014-07-21,1384.5,82270.296875,25715.169921875,57634.0,5126.97119140625,44125.73046875
2014-07-22,1405.969970703125,82530.5,26025.80078125,57983.0,5083.3701171875,44257.08984375
2014-07-23,1406.5799560546875,82854.6015625,26147.330078125,57420.0,5093.07861328125,44199.01171875
2014-07-24,1408.800048828125,83824.6015625,26271.849609375,57978.0,5098.48974609375,44420.37890625
2014-07-25,1388.4100341796875,84218.0,26126.75,57821.0,5088.65087890625,44386.62109375
2014-07-28,1361.93994140625,,25991.23046875,57696.0,,44544.96875
2014-07-29,1369.8299560546875,,,57119.0,,44481.2890625
2014-07-30,1382.1400146484375,,26087.419921875,56878.0,,44311.05859375
2014-07-31,1379.6099853515625,,25894.970703125,55829.0,,43817.69140625
2014-08-01,1374.8299560546875,,25480.83984375,55903.0,,43986.109375
2014-08-04,1378.97998046875,81893.296875,25723.16015625,56616.0,5119.09326171875,44594.66015625
2014-08-05,1357.8900146484375,,25908.009765625,56202.0,5108.93505859375,44481.6796875
2014-08-06,1334.6600341796875,79432.296875,25665.26953125,56487.0,5058.07666015625,44425.76953125
2014-08-07,1333.530029296875,,25589.009765625,56188.0,5066.82763671875,44116.1484375
2014-08-08,1348.2099609375,79199.3984375,25329.140625,55573.0,5053.60986328125,44105.94921875
2014-08-11,1372.449951171875,77271.203125,25519.240234375,56613.0,5113.083984375,44679.16015625
2014-08-12,1374.18994140625,,25880.76953125,56442.0,5132.24267578125,44734.0390625
2014-08-13,1398.8499755859375,77618.6015625,25918.94921875,55581.0,5168.115234375,44723.9609375
2014-08-14,1407.530029296875,,26103.23046875,55780.0,5155.39404296875,44793.01953125
2014-08-15,1417.8199462890625,76692.1015625,,56964.0,5148.80908203125,44629.328125
2014-08-18,1425.1800537109375,77342.1015625,26390.9609375,57561.0,5156.59814453125,44854.80859375
2014-08-19,1437.5999755859375,,26420.669921875,58449.0,5165.0146484375,44962.87890625
2014-08-20,1447.5,,26314.2890625,58878.0,5190.01318359375,45248.05078125
2014-08-21,1461.75,78957.5,26360.109375,58992.0,5205.9814453125,45410.359375
2014-08-22,1446.5999755859375,,26419.55078125,58407.0,5198.74169921875,45374.98828125
2014-08-25,1454.6700439453125,,26437.01953125,59735.0,5184.80224609375,45504.33984375
2014-08-26,1443.3199462890625,80754.296875,26442.810546875,59821.0,5146.39892578125,45464.75
2014-08-27,1447.9100341796875,,26560.150390625,60951.0,5165.09375,45601.0
2014-08-28,1423.780029296875,,26638.109375,60291.0,5184.3251953125,45501.28125
2014-08-29,1400.7099609375,,,61288.0,5136.7099609375,45628.08984375
2014-09-01,1392.4000244140625,80824.703125,26867.55078125,61141.0,5177.46435546875,45438.0390625
2014-09-02,1400.3499755859375,,27019.390625,61896.0,5201.431640625,45825.05859375
2014-09-03,1449.2900390625,,27139.939453125,61837.0,5223.9794921875,46049.328125
2014-09-04,1457.3399658203125,,27085.9296875,60800.0,5205.1669921875,46313.3984375
2014-09-05,1474.7099609375,,27026.69921875,60681.0,5217.18017578125,46231.44140625
2014-09-08,1464.760009765625,,27319.849609375,59193.0,5246.3271484375,46357.23828125
2014-09-09,1468.1700439453125,,27265.3203125,58676.0,5196.96484375,45915.171875
2014-09-10,1468.550048828125,,27057.41015625,58199.0,5142.83837890625,45894.05078125
2014-09-11,1449.6300048828125,,26995.869140625,58337.0,5132.880859375,45672.6015625
2014-09-12,1458.52001953125,,27061.0390625,56928.0,5143.55810546875,45799.69921875
2014-09-15,1454.18994140625,,26816.560546875,57949.0,5144.7451171875,45861.83984375
2014-09-16,1477.31005859375,,26492.509765625,59115.0,5130.3505859375,
2014-09-17,1449.3699951171875,,26631.2890625,59108.0,5188.0302734375,46043.62109375
2014-09-18,1448.6300048828125,,27112.2109375,58374.0,5207.9873046875,46168.640625
2014-09-19,1431.5799560546875,,27090.419921875,57789.0,5227.4267578125,45761.8984375
2014-09-22,1412.8299560546875,,27206.740234375,56818.0,5219.6484375,45302.0
2014-09-23,1429.449951171875,,26775.689453125,56541.0,5187.9599609375,45015.171875
2014-09-24,1441.8299560546875,,26744.689453125,56824.0,5173.85302734375,45116.94140625
2014-09-25,1436.050048828125,,26468.359375,55962.0,5201.224609375,44781.12109375
2014-09-26,1434.199951171875,,26626.3203125,57212.0,5132.41064453125,44884.328125
2014-09-29,1408.280029296875,,26597.109375,54625.0,5141.8583984375,44898.19140625
2014-09-30,1411.0699462890625,,26630.509765625,54116.0,5137.42626953125,44985.66015625
2014-10-01,1399.989990234375,,26567.990234375,52858.0,5140.76025390625,44364.9609375
2014-10-02,1376.3499755859375,,,53519.0,5000.66064453125,44254.4296875
2014-10-03,1384.6600341796875,,,54540.0,4949.19921875,44678.140625
2014-10-06,1418.1500244140625,,,57116.0,4999.98974609375,44820.8515625
2014-10-07,1403.47998046875,,26271.970703125,57436.0,5032.69140625,44536.62109375
2014-10-08,1379.760009765625,72943.5,26246.7890625,57058.0,4958.3720703125,44487.96875
2014-10-09,1384.3299560546875,,26637.279296875,57268.0,4993.73046875,44082.171875
2014-10-10,1364.239990234375,73494.1015625,26297.380859375,55312.0,4962.8125,43435.73046875
2014-10-13,1383.9300537109375,75115.703125,26384.0703125,57957.0,4912.9072265625,43088.671875
2014-10-14,1394.1600341796875,74686.6015625,26349.330078125,58015.0,4922.43603515625,43179.8515625
2014-10-15,1377.0899658203125,,,56135.0,4962.79248046875,42984.94921875
2014-10-16,1360.3299560546875,74575.8984375,25999.33984375,54298.0,4951.466796875,42907.62109375
2014-10-17,1384.719970703125,75533.296875,26108.529296875,55724.0,5028.79638671875,43273.5
2014-10-20,1376.3599853515625,76331.3984375,26429.849609375,54303.0,5040.3828125,43213.8984375
2014-10-21,1383.3499755859375,,26575.650390625,52432.0,5029.19482421875,43630.578125
2014-10-22,1374.18994140625,,26787.23046875,52411.0,5074.1728515625,43450.75
2014-10-23,1372.9200439453125,,,50713.0,5103.36669921875,43691.05859375
2014-10-24,1380.3900146484375,,,51941.0,5072.91748046875,43665.5390625
2014-10-27,1394.27001953125,,26752.900390625,50504.0,5024.142578125,43810.51171875
2014-10-28,1415.510009765625,79589.1015625,26880.8203125,52330.0,5001.15576171875,44039.640625
2014-10-29,1439.5799560546875,,27098.169921875,51049.0,5073.90576171875,44238.94140625
2014-10-30,1452.8900146484375,79898.6015625,27346.330078125,52337.0,5058.69873046875,44599.26953125
2014-10-31,1488.469970703125,,27865.830078125,54629.0,5089.39599609375,45027.51953125
2014-11-03,,80027.8984375,27860.380859375,53947.0,5085.35791015625,45184.76171875
2014-11-04,,80268.203125,,54384.0,5070.78955078125,44884.4296875
2014-11-05,1495.260009765625,,27915.880859375,53698.0,5066.681640625,45071.98046875
2014-11-06,1497.4599609375,,,52637.0,5034.08154296875,44849.859375
2014-11-07,1497.1099853515625,,27868.630859375,53223.0,4987.27587890625,44614.66015625
2014-11-10,1515.3599853515625,,27874.73046875,52725.0,4965.23974609375,44523.0
2014-11-11,1514.780029296875,,27910.060546875,52474.0,5032.134765625,44300.828125
2014-11-12,1513.8299560546875,,28008.900390625,52979.0,5048.69091796875,43744.5703125
2014-11-13,1492.27001953125,,27940.640625,51846.0,5048.51806640625,43743.80078125
2014-11-14,1500.760009765625,81211.5,28046.66015625,51772.0,5049.337890625,43372.01171875
2014-11-17,1507.0999755859375,,28177.880859375,51257.0,5053.79296875,
2014-11-18,1519.6099853515625,,28163.2890625,52062.0,5102.31787109375,43491.44921875
2014-11-19,1517.969970703125,,28032.849609375,53403.0,5127.78125,44118.12890625
2014-11-20,1530.4000244140625,82511.8984375,28067.560546875,,5093.41455078125,44209.421875
2014-11-21,1538.9300537109375,,28334.630859375,56084.0,5111.89306640625,44633.28125
2014-11-24,1529.5400390625,83252.0,28499.5390625,55407.0,5141.611328125,44621.0703125
2014-11-25,1529.5699462890625,,28338.05078125,55561.0,5118.79296875,44441.01953125
2014-11-26,1537.4300537109375,84243.296875,28386.189453125,55098.0,5132.8837890625,44672.19921875
2014-11-27,1531.68994140625,,28438.91015625,54721.0,5145.162109375,44689.2109375
2014-11-28,1533.6800537109375,,28693.990234375,54664.0,5149.7353515625,44190.46875
2014-12-01,1578.3800048828125,,28559.619140625,52276.0,5164.134765625,43392.0703125
2014-12-02,1583.1199951171875,84915.1015625,28444.009765625,51612.0,5175.63916015625,43008.0703125
2014-12-03,1606.8399658203125,84915.1015625,28442.7109375,52320.0,5165.890625,43112.2890625
2014-12-04,1582.0799560546875,86234.1015625,28562.8203125,51427.0,5177.00634765625,42816.1484375
2014-12-05,1529.199951171875,,28458.099609375,51992.0,5187.84033203125,43230.33984375
2014-12-08,1481.27001953125,,28119.400390625,50274.0,5143.861328125,42941.828125
2014-12-09,1475.219970703125,,27797.009765625,50193.0,5122.16015625,42339.62890625
2014-12-10,1486.8499755859375,,27831.099609375,49548.0,5165.25390625,41372.66015625
2014-12-11,1455.0400390625,,27602.009765625,49861.0,5152.5419921875,41714.5703125
2014-12-12,1459.6800537109375,,27350.6796875,48002.0,5160.2802734375,
2014-12-15,1431.56005859375,,27319.560546875,47019.0,5108.2802734375,40334.58984375
2014-12-16,1444.3199462890625,79191.203125,26781.439453125,47008.0,5025.87841796875,40225.078125
2014-12-17,1413.7900390625,,26710.130859375,48714.0,5035.49951171875,41004.44140625
2014-12-18,1477.27001953125,,27126.5703125,48496.0,5113.193359375,42475.671875
2014-12-19,1449.1300048828125,,27371.83984375,49651.0,5144.46826171875,42529.890625
2014-12-22,,,27701.7890625,50121.0,5125.6201171875,42873.01171875
2014-12-23,,,27506.4609375,50890.0,5138.9150390625,43122.73046875
2014-12-24,,,27208.609375,,5166.82958984375,43002.87109375
2014-12-26,,,,50145.0,,
2014-12-29,,,,50594.0,5178.21923828125,43187.640625
2014-12-30,,84537.1015625,27403.5390625,50007.0,5226.79150390625,43018.75
2014-12-31,,,27499.419921875,,,43145.66015625
2015-01-02,,,27887.900390625,48512.0,5242.61328125,42115.46875
2015-01-05,,,27842.3203125,47517.0,5219.84033203125,41099.37109375
2015-01-06,,86909.6015625,26987.4609375,48001.0,5168.90625,41329.41015625
2015-01-07,,86776.6015625,26908.8203125,49463.0,5206.96337890625,41813.9296875
2015-01-08,,87689.6015625,27274.7109375,49943.0,5211.67333984375,42402.30859375
2015-01-09,,87648.3984375,27458.380859375,48840.0,5216.51025390625,42382.41015625
2015-01-12,,,27585.26953125,48140.0,5187.779296875,41780.78125
2015-01-13,,88313.5,27425.73046875,48042.0,5214.2041015625,41478.26171875
2015-01-14,,87563.5,27346.8203125,47646.0,5159.51513671875,40984.21875
2015-01-15,,87742.796875,28075.55078125,48026.0,5188.55810546875,40998.76953125
2015-01-16,1591.4300537109375,,28121.890625,49017.0,5148.22607421875,41402.01171875
2015-01-19,1576.4000244140625,88006.5,28262.009765625,47758.0,5151.93994140625,41285.578125
2015-01-20,1570.969970703125,,28784.669921875,47877.0,5165.9365234375,41752.671875
2015-01-21,1618.1700439453125,90312.796875,28888.859375,49224.0,5215.111328125,42488.73046875
2015-01-22,1666.56005859375,90902.796875,29006.01953125,49443.0,5253.02685546875,43121.28125
2015-01-23,1671.800048828125,90736.0,29278.83984375,48775.0,5323.7265625,42649.71875
2015-01-26,1642.3699951171875,91412.8984375,,48577.0,5259.86767578125,42737.8515625
2015-01-27,1673.9200439453125,91150.0,29571.0390625,48591.0,5276.99267578125,42627.8203125
2015-01-28,1647.7099609375,,29559.1796875,47695.0,5268.69580078125,42158.0703125
2015-01-29,1639.6500244140625,88557.796875,29681.76953125,47762.0,5262.5615234375,41862.328125
2015-01-30,1647.68994140625,88945.796875,29182.94921875,46908.0,5289.24658203125,40950.578125
2015-02-02,1625.31005859375,89712.796875,29122.26953125,47651.0,5276.07958984375,
2015-02-03,1654.3599853515625,,29000.140625,48964.0,5291.560546875,41572.23828125
2015-02-04,1656.02001953125,85910.1015625,28883.109375,49301.0,5315.12646484375,41710.8203125
2015-02-05,1696.06005859375,85789.296875,28850.970703125,49234.0,5279.73828125,42453.640625
2015-02-06,1755.449951171875,84987.3984375,28717.91015625,48792.0,5342.3564453125,42715.4296875
2015-02-09,1748.550048828125,84574.296875,28227.390625,49383.0,5348.3115234375,42810.2890625
2015-02-10,1742.3499755859375,83116.3984375,28355.619140625,48510.0,5321.31591796875,42635.19140625
2015-02-11,1763.5999755859375,83429.5,28533.970703125,48240.0,5336.36083984375,41933.26171875
2015-02-12,1802.800048828125,86082.5,28805.099609375,49533.0,5343.25244140625,43045.51171875
2015-02-13,1838.1800537109375,85809.203125,29094.9296875,50636.0,5374.00537109375,43072.421875
2015-02-16,1800.5899658203125,86040.5,29135.880859375,,5325.3369140625,42959.55859375
2015-02-17,1793.8199462890625,84424.8984375,,,5337.3427734375,43251.7890625
2015-02-18,1809.6700439453125,85441.703125,29320.259765625,51280.0,5390.28955078125,43053.6484375
2015-02-19,1797.8699951171875,86414.296875,29462.26953125,51294.0,,43231.421875
2015-02-20,1792.699951171875,85488.8984375,29231.41015625,51238.0,5399.943359375,43551.26171875
2015-02-23,,86288.203125,28975.109375,51281.0,5403.1162109375,43675.87109375
2015-02-24,1772.1600341796875,86691.203125,29004.66015625,51874.0,5417.1533203125,43921.55078125
2015-02-25,1746.22998046875,86733.5,29007.990234375,51811.0,5444.9462890625,43802.0703125
2015-02-26,1760.6600341796875,85915.3984375,28746.650390625,51761.0,5451.26025390625,44416.48828125
2015-02-27,1758.969970703125,84147.5,29220.119140625,51583.0,5450.13232421875,44190.171875
2015-03-02,1783.3399658203125,83946.8984375,29459.140625,51021.0,5477.66845703125,43882.7109375
2015-03-03,1807.699951171875,84303.8984375,29593.73046875,51304.0,5474.45654296875,43600.37109375
2015-03-04,1759.3499755859375,82067.203125,29380.73046875,50468.0,5447.8974609375,43296.55078125
2015-03-05,1760.550048828125,80779.6015625,29448.94921875,50365.0,5450.78515625,43517.7890625
2015-03-06,1728.550048828125,80310.203125,,49981.0,5514.62353515625,43280.80859375
2015-03-09,,80645.3984375,28844.779296875,49181.0,5444.47216796875,43251.3984375
2015-03-10,1665.3800048828125,77977.5,28709.869140625,48293.0,5462.76611328125,42972.1484375
2015-03-11,1671.469970703125,78277.0,28659.169921875,48906.0,5419.4052734375,43227.19921875
2015-03-12,1664.699951171875,78293.203125,28930.41015625,48880.0,5439.67041015625,44055.890625
2015-03-13,1627.8800048828125,76642.1015625,28503.30078125,48596.0,5426.30517578125,44002.2890625
2015-03-16,1609.8499755859375,78195.703125,28437.7109375,48848.0,5435.109375,
2015-03-17,1611.68994140625,80030.6015625,28736.380859375,50285.0,5438.9912109375,43761.359375
2015-03-18,1632.1199951171875,79942.296875,28622.119140625,51526.0,5412.990234375,44360.87109375
2015-03-19,1607.969970703125,81922.0,28469.669921875,50954.0,5453.6923828125,44118.171875
2015-03-20,1628.6400146484375,82506.3984375,28261.080078125,51967.0,5442.9033203125,43968.1484375
2015-03-23,1602.8499755859375,83742.0,28192.01953125,51908.0,5436.9365234375,43952.7109375
2015-03-24,1618.6199951171875,82032.6015625,28161.720703125,51506.0,5447.486328125,44051.2109375
2015-03-25,1615.5,82649.203125,28111.830078125,51858.0,5405.328125,43630.9609375
2015-03-26,1581.8399658203125,81482.3984375,27457.580078125,50580.0,5368.64013671875,43229.16015625
2015-03-27,1571.550048828125,80894.1015625,27458.640625,50095.0,5396.69384765625,43637.96875
2015-03-30,1612.8399658203125,82184.0,27975.859375,51243.0,5438.494140625,43922.828125
2015-03-31,1626.1800537109375,80846.0,27957.490234375,51150.0,5518.5107421875,43724.78125
2015-04-01,1661.9000244140625,81208.5,28260.140625,52322.0,5466.705078125,44202.94140625
2015-04-02,1679.239990234375,81676.3984375,,53123.0,5456.2373046875,
2015-04-03,1681.469970703125,82994.296875,,,,
2015-04-06,1700.6400146484375,83130.203125,28504.4609375,53737.0,5479.8681640625,44850.05859375
2015-04-07,1695.6400146484375,82465.8984375,28516.58984375,53729.0,5523.1259765625,44987.87109375
2015-04-08,1683.6300048828125,82799.3984375,28707.75,53661.0,5486.4208984375,44980.55859375
2015-04-09,1667.5999755859375,83513.6015625,28885.2109375,53803.0,5500.73681640625,44913.26953125
2015-04-10,1657.02001953125,82645.796875,28879.380859375,54214.0,5491.1767578125,44882.01171875
2015-04-13,1678.18994140625,81937.6015625,29044.439453125,54240.0,5447.24755859375,44994.55859375
2015-04-14,1647.3900146484375,82319.703125,,53982.0,5418.9462890625,45004.51953125
2015-04-15,1677.699951171875,81357.5,28799.689453125,54919.0,5414.38623046875,45262.94140625
2015-04-16,1686.7900390625,82436.703125,28666.0390625,54674.0,5420.572265625,45480.23046875
2015-04-17,1656.5899658203125,82417.703125,28442.099609375,53955.0,5410.4833984375,45012.37109375
2015-04-20,1683.239990234375,82302.6015625,27886.2109375,53761.0,5400.642578125,45077.80859375
2015-04-21,1710.239990234375,84277.6015625,27676.0390625,,5460.4111328125,45296.91015625
2015-04-22,1677.56005859375,83780.3984375,27890.130859375,54617.0,5436.95751953125,45232.0390625
2015-04-23,1662.6400146484375,,27735.01953125,55685.0,5436.04736328125,45418.828125
2015-04-24,1682.699951171875,85551.296875,27437.939453125,56594.0,5435.193359375,45773.30859375
2015-04-27,1677.219970703125,86401.8984375,27176.990234375,55535.0,5245.2900390625,45512.37890625
2015-04-28,1677.8900146484375,86209.5,27396.380859375,55812.0,5242.001953125,45338.359375
2015-04-29,1670.989990234375,85978.3984375,27225.9296875,55325.0,5105.4111328125,44942.23046875
2015-04-30,1688.3399658203125,83947.0,27011.310546875,56229.0,5086.27392578125,44582.390625
2015-05-04,,84018.8984375,27490.58984375,57354.0,5140.984375,45238.46875
2015-05-05,1721.800048828125,83380.703125,27440.140625,58052.0,5160.1552734375,45091.328125
